,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
10,"[-27, -3]","[-3, -27]","[-25, -1]","[-54, -6]","[-0.037037037037037035, -0.3333333333333333]","[-27, 2, -3]",[-3],0.7804878048780488,0.7804878048780488,0.9201277955271565,0.7804878048780488,0.7804878048780488,1.1671159029649596,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
11,"[0, 10, -2, 0]","[10, 0, -2, 0]","[2, 12, 0, 2]","[0, 20, -4, 0]","['ZeroDivisionError', 0.1, -0.5, 'ZeroDivisionError']","[0, 10, -2, 0, 2]","[10, -2, 0]",2.3846153846153846,1.0384615384615385,1.631578947368421,2.3846153846153846,error,2.3333333333333335,1.4230769230769231,Violate,No-violate,error,Violate,No-violate,1,0,error,1,0
12,"[-17, 23, 7, -15, 11, -23, -24, -2, -25]","[-17, -24, -15, 7, 23, 11, -25, -2, -23]","[-15, 25, 9, -13, 13, -21, -22, 0, -23]","[-34, 46, 14, -30, 22, -46, -48, -4, -50]","[-0.058823529411764705, 0.043478260869565216, 0.14285714285714285, -0.06666666666666667, 0.09090909090909091, -0.043478260869565216, -0.041666666666666664, -0.5, -0.04]","[-17, 23, 7, -15, 2, 11, -23, -24, -2, -25]","[-17, 23, 7, -15, 11, -23, -24, -2]",1.7597556837461825,1.1129962673905667,1.9045170767535806,1.7597556837461825,1.8005293180945166,1.653676719756015,2.0055986218776916,No-violate,No-violate,Violate,Violate,Violate,0,0,1,1,1
13,"[-5, -20, -6, -3, -5, -11, -25]","[-25, -20, -5, -11, -6, -3, -5]","[-3, -18, -4, -1, -3, -9, -23]","[-10, -40, -12, -6, -10, -22, -50]","[-0.2, -0.05, -0.16666666666666666, -0.3333333333333333, -0.2, -0.09090909090909091, -0.04]","[2, -5, -20, -6, -3, -5, -11, -25]","[-20, -6, -3, -5, -11, -25]",0.5366639806607575,0.2610797743755036,0.6873065015479877,0.5366639806607575,0.41581766466839976,0.5742971887550201,0.3626644736842105,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
14,"[-24, -11, 8, -18, 12, -18, -19, 10, 3, 8, 6, -3, -6]","[-18, 8, -3, 3, -24, 8, 12, 10, -19, -6, 6, -11, -18]","[-22, -9, 10, -16, 14, -16, -17, 12, 5, 10, 8, -1, -4]","[-48, -22, 16, -36, 24, -36, -38, 20, 6, 16, 12, -6, -12]","[-0.041666666666666664, -0.09090909090909091, 0.125, -0.05555555555555555, 0.08333333333333333, -0.05555555555555555, -0.05263157894736842, 0.1, 0.3333333333333333, 0.125, 0.16666666666666666, -0.3333333333333333, -0.16666666666666666]","[-24, -11, 8, -18, 12, -18, -19, 10, 3, 8, 2, 6, -3, -6]","[-24, -11, 8, -18, 12, -18, -19, 3, 8, 6, -3, -6]",1.8523985239852399,1.8902214022140222,1.9960238568588469,1.8523985239852399,1.5101897036329406,1.8710865561694292,1.7456479690522244,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
15,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error
16,"[-27, -2, -18, -1, -7, 17, 5, -25]","[-7, 17, 5, -25, -2, -1, -18, -27]","[-25, 0, -16, 1, -5, 19, 7, -23]","[-54, -4, -36, -2, -14, 34, 10, -50]","[-0.037037037037037035, -0.5, -0.05555555555555555, -1.0, -0.14285714285714285, 0.058823529411764705, 0.2, -0.04]","[-27, -2, -18, -1, 2, -7, 17, 5, -25]","[-27, -2, -18, -7, 17, 5, -25]",1.3812316715542523,1.2316715542521994,1.5308775731310942,1.3812316715542523,1.6339853706842282,1.4048780487804877,1.2821515892420539,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
17,"[-13, 21, 18, -20, -29, -2, 2, -11, -16]","[2, -20, -2, -16, 18, 21, -11, -13, -29]","[-11, 23, 20, -18, -27, 0, 4, -9, -14]","[-26, 42, 36, -40, -58, -4, 4, -22, -32]","[-0.07692307692307693, 0.047619047619047616, 0.05555555555555555, -0.05, -0.034482758620689655, -0.5, 0.5, -0.09090909090909091, -0.0625]","[-13, 21, 2, 18, -20, -29, -2, 2, -11, -16]","[21, 18, -20, -29, -2, 2, -11, -16]",1.417578125,1.348828125,1.5146076794657763,1.417578125,3.0232402247822976,1.6524960998439937,1.0342952739439566,No-violate,No-violate,Violate,No-violate,No-violate,0,0,1,0,0
18,"[15, -28, 21, -27, -3, -6, -27]","[-28, -3, -6, -27, 15, 21, -27]","[17, -26, 23, -25, -1, -4, -25]","[30, -56, 42, -54, -6, -12, -54]","[0.06666666666666667, -0.03571428571428571, 0.047619047619047616, -0.037037037037037035, -0.3333333333333333, -0.16666666666666666, -0.037037037037037035]","[15, -28, 21, -27, 2, -3, -6, -27]","[15, -28, 21, -27, -3, -27]",2.5668811378259395,1.7538096850660345,2.7453821079319085,2.5668811378259395,1.0490988755414954,2.661481230977342,2.641755227973946,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
19,"[-4, -25, 24, 14, 23, -16, -21, -24, -16, -25, -9, 14]","[-4, -9, -16, -25, -24, 14, -25, -21, 14, 24, 23, -16]","[-2, -23, 26, 16, 25, -14, -19, -22, -14, -23, -7, 16]","[-8, -50, 48, 28, 46, -32, -42, -48, -32, -50, -18, 28]","[-0.25, -0.04, 0.041666666666666664, 0.07142857142857142, 0.043478260869565216, -0.0625, -0.047619047619047616, -0.041666666666666664, -0.0625, -0.04, -0.1111111111111111, 0.07142857142857142]","[-4, -25, 24, 2, 14, 23, -16, -21, -24, -16, -25, -9, 14]","[-4, -25, 24, 14, 23, -21, -24, -16, -25, -9, 14]",1.2595472215870112,1.3683969814772468,1.323720259552992,1.2595472215870112,0.9956610955009493,1.3790267306374229,1.432596550886568,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
20,"[-9, -3, 0, 17, -10, 9]","[0, -10, -9, 9, 17, -3]","[-7, -1, 2, 19, -8, 11]","[-18, -6, 0, 34, -20, 18]","[-0.1111111111111111, -0.3333333333333333, 'ZeroDivisionError', 0.058823529411764705, -0.1, 0.1111111111111111]","[2, -9, -3, 0, 17, -10, 9]","[-9, -3, 17, -10, 9]",2.5428571428571427,1.5875,2.3733333333333335,2.5428571428571427,error,2.7393617021276597,2.725,Violate,No-violate,error,No-violate,Violate,1,0,error,0,1
21,"[-17, -9, 5, -14, 2, -19, -4, 0, -17, -24, -25, 18, -16]","[2, -9, -17, 18, -25, -4, 5, -24, -17, 0, -19, -16, -14]","[-15, -7, 7, -12, 4, -17, -2, 2, -15, -22, -23, 20, -14]","[-34, -18, 10, -28, 4, -38, -8, 0, -34, -48, -50, 36, -32]","[-0.058823529411764705, -0.1111111111111111, 0.2, -0.07142857142857142, 0.5, -0.05263157894736842, -0.25, 'ZeroDivisionError', -0.058823529411764705, -0.041666666666666664, -0.04, 0.05555555555555555, -0.0625]","[-17, -9, 5, -14, 2, -19, -4, 0, -17, -24, -25, 18, -16, 2]","[-17, -9, 5, -14, 2, -19, -4, -17, -24, -25, 18, -16]",1.6117685733070348,1.7534516765285997,1.8756694720734506,1.6117685733070348,error,1.7160210111621799,1.5670611439842208,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
22,"[11, -23, 0, 8, -25, -6, 1, 5, -4, -15, 3, 6, -22]","[11, -25, -15, 6, -23, 0, 1, -4, 8, 5, -22, 3, -6]","[13, -21, 2, 10, -23, -4, 3, 7, -2, -13, 5, 8, -20]","[22, -46, 0, 16, -50, -12, 2, 10, -8, -30, 6, 12, -44]","[0.09090909090909091, -0.043478260869565216, 'ZeroDivisionError', 0.125, -0.04, -0.16666666666666666, 1.0, 0.2, -0.25, -0.06666666666666667, 0.3333333333333333, 0.16666666666666666, -0.045454545454545456]","[11, 2, -23, 0, 8, -25, -6, 1, 5, -4, -15, 3, 6, -22]","[11, 0, 8, -25, -6, 1, 5, -4, -15, 3, 6, -22]",2.1110087517273146,2.2206356517733763,2.3158160687215767,2.1110087517273146,error,1.9002298850574713,1.838611449451888,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
23,"[-22, 27, -23, -22, 16, 10, 18, 23, 5, 19, 1, 16, -5]","[-22, 16, 16, 1, 19, 5, -23, -5, 27, -22, 10, 23, 18]","[-20, 29, -21, -20, 18, 12, 20, 25, 7, 21, 3, 18, -3]","[-44, 54, -46, -44, 32, 20, 36, 46, 10, 38, 2, 32, -10]","[-0.045454545454545456, 0.037037037037037035, -0.043478260869565216, -0.045454545454545456, 0.0625, 0.1, 0.05555555555555555, 0.043478260869565216, 0.2, 0.05263157894736842, 1.0, 0.0625, -0.2]","[-22, 27, -23, -22, 16, 10, 2, 18, 23, 5, 19, 1, 16, -5]","[-22, -23, -22, 16, 10, 18, 23, 5, 19, 1, 16, -5]",1.9451620765293687,1.935169388252498,1.8109825277966871,1.9451620765293687,1.7251472584452714,2.005600194789384,0.9131594546532306,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
24,"[2, -2, 29, 18, 29, 6, 22, 4, 19, 1, 31]","[31, 18, 4, 6, 22, 29, 2, 29, -2, 19, 1]","[4, 0, 31, 20, 31, 8, 24, 6, 21, 3, 33]","[4, -4, 58, 36, 58, 12, 44, 8, 38, 2, 62]","[0.5, -0.5, 0.034482758620689655, 0.05555555555555555, 0.034482758620689655, 0.16666666666666666, 0.045454545454545456, 0.25, 0.05263157894736842, 1.0, 0.03225806451612903]","[2, -2, 29, 18, 29, 6, 22, 4, 19, 1, 2, 31]","[2, 29, 18, 29, 6, 22, 4, 19, 1, 31]",0.9752130131680867,0.9961270333075135,0.8295629255435977,0.9752130131680867,2.018925363393666,0.9592468403404695,0.912121995347635,Violate,No-violate,Violate,Violate,No-violate,1,0,1,1,0
25,"[-17, -11, 23, 16, 9, 16, 12]","[12, -11, 9, 16, -17, 16, 23]","[-15, -9, 25, 18, 11, 18, 14]","[-34, -22, 46, 32, 18, 32, 24]","[-0.058823529411764705, -0.09090909090909091, 0.043478260869565216, 0.0625, 0.1111111111111111, 0.0625, 0.08333333333333333]","[-17, -11, 23, 16, 2, 9, 16, 12]","[-17, -11, 23, 16, 9, 12]",0.8084725536992841,1.912291169451074,0.7146624472573839,0.8084725536992841,0.6044399987951772,0.9232142857142858,0.9147887323943662,Violate,No-violate,No-violate,No-violate,Violate,1,0,0,0,1
26,"[14, 4, 13, -15, 12, 0, -8]","[-15, 0, 12, -8, 14, 13, 4]","[16, 6, 15, -13, 14, 2, -6]","[28, 8, 26, -30, 24, 0, -16]","[0.07142857142857142, 0.25, 0.07692307692307693, -0.06666666666666667, 0.08333333333333333, 'ZeroDivisionError', -0.125]","[14, 2, 4, 13, -15, 12, 0, -8]","[14, 4, 13, 12, 0, -8]",2.3366093366093366,1.6400491400491402,2.062906724511931,2.3366093366093366,error,2.3838630806845966,0.6621392190152802,Violate,No-violate,error,No-violate,No-violate,1,0,error,0,0
27,"[-17, 10, -28, -7, -9, 11, -23, -1, -4, -15, 21]","[-28, -9, -23, 11, 21, -4, -15, -17, 10, -7, -1]","[-15, 12, -26, -5, -7, 13, -21, 1, -2, -13, 23]","[-34, 20, -56, -14, -18, 22, -46, -2, -8, -30, 42]","[-0.058823529411764705, 0.1, -0.03571428571428571, -0.14285714285714285, -0.1111111111111111, 0.09090909090909091, -0.043478260869565216, -1.0, -0.25, -0.06666666666666667, 0.047619047619047616]","[2, -17, 10, -28, -7, -9, 11, -23, -1, -4, -15, 21]","[-17, -28, -7, -9, 11, -23, -1, -4, -15, 21]",2.3080424886191198,1.372154779969651,2.5016447368421053,2.3080424886191198,1.4545854984474926,2.441287878787879,1.5899053627760253,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
28,"[-9, -25]","[-25, -9]","[-7, -23]","[-18, -50]","[-0.1111111111111111, -0.04]","[-9, 2, -25]",[-9],0.3626062322946176,0.3626062322946176,0.4429065743944637,0.3626062322946176,0.3626062322946174,1.1971830985915493,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
29,"[-15, 0, 10, 0, -14, 13]","[-15, 0, 0, 10, -14, 13]","[-13, 2, 12, 2, -12, 15]","[-30, 0, 20, 0, -28, 26]","[-0.06666666666666667, 'ZeroDivisionError', 0.1, 'ZeroDivisionError', -0.07142857142857142, 0.07692307692307693]","[2, -15, 0, 10, 0, -14, 13]","[-15, 10, 0, -14, 13]",1.9565217391304348,2.36231884057971,1.9565217391304348,1.9565217391304348,error,2.361671469740634,2.391304347826087,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
30,"[25, 26, 7, 14, 23]","[7, 14, 23, 25, 26]","[27, 28, 9, 16, 25]","[50, 52, 14, 28, 46]","[0.04, 0.038461538461538464, 0.14285714285714285, 0.07142857142857142, 0.043478260869565216]","[25, 2, 26, 7, 14, 23]","[25, 26, 7, 23]",0.23710843373493976,0.06506024096385542,0.1987878787878788,0.23710843373493976,0.5506611089196377,0.7676767676767676,0.3288983501862693,Violate,No-violate,Violate,No-violate,Violate,1,0,1,0,1
31,"[4, -22, 2, -12, 3, -12, -13, -19, 15, -17]","[-17, -12, 4, -22, 15, -13, -12, 2, 3, -19]","[6, -20, 4, -10, 5, -10, -11, -17, 17, -15]","[8, -44, 4, -24, 6, -24, -26, -38, 30, -34]","[0.25, -0.045454545454545456, 0.5, -0.08333333333333333, 0.3333333333333333, -0.08333333333333333, -0.07692307692307693, -0.05263157894736842, 0.06666666666666667, -0.058823529411764705]","[4, -22, 2, 2, -12, 3, -12, -13, -19, 15, -17]","[4, -22, 2, -12, -12, -13, -19, 15, -17]",2.230352303523035,2.0552845528455284,2.570268582136165,2.230352303523035,2.4178575249718897,2.2255273120605734,1.9961873638344227,No-violate,No-violate,Violate,Violate,No-violate,0,0,1,1,0
32,"[12, -17, -3, -20]","[12, -20, -17, -3]","[14, -15, -1, -18]","[24, -34, -6, -40]","[0.08333333333333333, -0.058823529411764705, -0.3333333333333333, -0.05]","[12, -17, 2, -3, -20]","[-17, -3, -20]",1.5748218527315914,1.4596199524940618,1.7774798927613942,1.5748218527315914,1.4179002681630057,1.7919621749408983,0.6948424068767909,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
33,"[14, 24, -5, -21, 26, 22, -3, -15]","[-5, -21, -3, 24, 22, -15, 14, 26]","[16, 26, -3, -19, 28, 24, -1, -13]","[28, 48, -10, -42, 52, 44, -6, -30]","[0.07142857142857142, 0.041666666666666664, -0.2, -0.047619047619047616, 0.038461538461538464, 0.045454545454545456, -0.3333333333333333, -0.06666666666666667]","[14, 24, -5, -21, 2, 26, 22, -3, -15]","[14, 24, -5, -21, 22, -3, -15]",1.5923252279635258,1.3932370820668694,1.4798728813559323,1.5923252279635258,1.8106214849672224,1.171092564491654,1.9504089979550103,Violate,No-violate,Violate,Violate,Violate,1,0,1,1,1
34,"[11, 19, 22, -2, -3, -13, 3, 24, -3, -1, 7]","[7, 24, 3, 19, -3, 22, 11, -13, -2, -3, -1]","[13, 21, 24, 0, -1, -11, 5, 26, -1, 1, 9]","[22, 38, 44, -4, -6, -26, 6, 48, -6, -2, 14]","[0.09090909090909091, 0.05263157894736842, 0.045454545454545456, -0.5, -0.3333333333333333, -0.07692307692307693, 0.3333333333333333, 0.041666666666666664, -0.3333333333333333, -1.0, 0.14285714285714285]","[11, 19, 22, -2, -3, -13, 3, 24, -3, 2, -1, 7]","[11, 19, 22, -2, -13, 3, 24, -3, -1, 7]",1.2522321428571428,1.6283482142857142,1.0726577437858509,1.2522321428571428,1.5617975593248057,1.2661469933184855,1.2697700504767246,Violate,No-violate,Violate,No-violate,Violate,1,0,1,0,1
35,"[6, -13]","[-13, 6]","[8, -11]","[12, -26]","[0.16666666666666666, -0.07692307692307693]","[6, -13, 2]",[-13],1.7609756097560976,1.7609756097560976,1.9513513513513514,1.7609756097560976,1.7609756097560976,2.8038277511961724,0.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
36,"[-30, 11, -8, 0, -30, 11]","[11, 0, -8, -30, 11, -30]","[-28, 13, -6, 2, -28, 13]","[-60, 22, -16, 0, -60, 22]","[-0.03333333333333333, 0.09090909090909091, -0.125, 'ZeroDivisionError', -0.03333333333333333, 0.09090909090909091]","[-30, 11, -8, 0, 2, -30, 11]","[-30, 11, -8, -30, 11]",2.225546058879392,1.9140550807217473,2.408530318602261,2.225546058879392,error,2.2819905213270144,1.9976258309591644,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
37,"[15, 9, 9, -17, 6, 19, 4, -9, 21, 12, 11, 19, 20, 12]","[11, -17, 12, 6, 20, -9, 9, 4, 19, 9, 19, 12, 21, 15]","[17, 11, 11, -15, 8, 21, 6, -7, 23, 14, 13, 21, 22, 14]","[30, 18, 18, -34, 12, 38, 8, -18, 42, 24, 22, 38, 40, 24]","[0.06666666666666667, 0.1111111111111111, 0.1111111111111111, -0.058823529411764705, 0.16666666666666666, 0.05263157894736842, 0.25, -0.1111111111111111, 0.047619047619047616, 0.08333333333333333, 0.09090909090909091, 0.05263157894736842, 0.05, 0.08333333333333333]","[15, 9, 9, -17, 6, 19, 4, -9, 21, 12, 2, 11, 19, 20, 12]","[15, 9, -17, 6, 19, 4, -9, 21, 12, 11, 19, 20, 12]",1.0481841064365336,1.3081625314635024,0.8673013983933353,1.0481841064365336,1.7483828844403522,1.111310592459605,1.0796296296296297,Violate,No-violate,Violate,No-violate,Violate,1,0,1,0,1
38,"[-32, -23, 19, 22, 15, -5, -19]","[22, 19, -32, 15, -23, -19, -5]","[-30, -21, 21, 24, 17, -3, -17]","[-64, -46, 38, 44, 30, -10, -38]","[-0.03125, -0.043478260869565216, 0.05263157894736842, 0.045454545454545456, 0.06666666666666667, -0.2, -0.05263157894736842]","[-32, -23, 19, 22, 15, -5, 2, -19]","[-32, -23, 19, 22, -5, -19]",0.8305084745762712,2.1518777002326352,0.8485568760611205,0.8305084745762712,1.8703761342177434,0.9269830733488218,0.9982040229885057,No-violate,No-violate,Violate,No-violate,Violate,0,0,1,0,1
39,"[-14, -16, 13, -18, -10]","[-14, -16, -18, -10, 13]","[-12, -14, 15, -16, -8]","[-28, -32, 26, -36, -20]","[-0.07142857142857142, -0.0625, 0.07692307692307693, -0.05555555555555555, -0.1]","[-14, -16, 2, 13, -18, -10]","[-14, -16, 13, -18]",1.7894736842105263,0.5751196172248804,2.1129943502824857,1.7894736842105263,1.3938523207506504,1.4051477597712108,1.9111111111111112,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
40,"[9, -4, -3, 20, -15, -15, 27]","[9, -15, 27, -15, -3, -4, 20]","[11, -2, -1, 22, -13, -13, 29]","[18, -8, -6, 40, -30, -30, 54]","[0.1111111111111111, -0.25, -0.3333333333333333, 0.05, -0.06666666666666667, -0.06666666666666667, 0.037037037037037035]","[9, -4, -3, 2, 20, -15, -15, 27]","[9, -4, -3, 20, -15, 27]",2.1887240356083084,2.863501483679525,2.0614868641699275,2.1887240356083084,1.5532392227246055,2.0769686204854945,2.526027397260274,Violate,No-violate,No-violate,Violate,Violate,1,0,0,1,1
41,"[-16, 24, -1, -8, 16, -1]","[16, -8, 24, -16, -1, -1]","[-14, 26, 1, -6, 18, 1]","[-32, 48, -2, -16, 32, -2]","[-0.0625, 0.041666666666666664, -1.0, -0.125, 0.0625, -1.0]","[-16, 24, 2, -1, -8, 16, -1]","[-16, 24, -8, 16, -1]",2.720103986135182,2.967937608318891,2.5437601296596433,2.720103986135182,1.4939991427346766,2.5967184801381693,3.0260190806591503,Violate,No-violate,No-violate,Violate,Violate,1,0,0,1,1
42,"[-1, 13, 22, -9, 27, 0]","[27, -9, -1, 0, 13, 22]","[1, 15, 24, -7, 29, 2]","[-2, 26, 44, -18, 54, 0]","[-1.0, 0.07692307692307693, 0.045454545454545456, -0.1111111111111111, 0.037037037037037035, 'ZeroDivisionError']","[-1, 13, 22, -9, 27, 2, 0]","[13, 22, -9, 27, 0]",2.2288251366120218,1.1004098360655739,1.923938679245283,2.2288251366120218,error,2.154632152588556,2.096377306903623,Violate,No-violate,error,Violate,No-violate,1,0,error,1,0
43,[],[],[],[],[],[2],[],error,error,error,error,error,0.0,error,error,error,error,error,error,error,error,error,error,error
44,"[1, 26, 22, -10, 20, 4]","[26, 1, 22, 20, -10, 4]","[3, 28, 24, -8, 22, 6]","[2, 52, 44, -20, 40, 8]","[1.0, 0.038461538461538464, 0.045454545454545456, -0.1, 0.05, 0.25]","[1, 26, 2, 22, -10, 20, 4]","[1, 26, 22, -10, 20]",1.682170542635659,1.2915921288014311,1.4444444444444444,1.682170542635659,0.9348351350646731,2.2492563950029743,1.5442504515352198,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
45,[5],[5],[7],[10],[0.2],"[2, 5]",[],0.0,0.0,0.0,0.0,0.0,0.3103448275862069,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
46,"[-12, 23, 0, -16, 2, -6, -5]","[2, 0, -6, -5, -16, 23, -12]","[-10, 25, 2, -14, 4, -4, -3]","[-24, 46, 0, -32, 4, -12, -10]","[-0.08333333333333333, 0.043478260869565216, 'ZeroDivisionError', -0.0625, 0.5, -0.16666666666666666, -0.2]","[-12, 23, 2, 0, -16, 2, -6, -5]","[-12, 23, -16, 2, -6, -5]",2.413480885311871,2.925553319919517,2.4834368530020705,2.413480885311871,error,2.3196392785571143,3.153923541247485,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
