,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
21,"[-17, -9, 5, -14, 2, -19, -4, 0, -17, -24, -25, 18, -16]","[-4, 18, -9, -19, 0, -24, -25, 2, -17, -16, -17, 5, -14]","[-15, -7, 7, -12, 4, -17, -2, 2, -15, -22, -23, 20, -14]","[-34, -18, 10, -28, 4, -38, -8, 0, -34, -48, -50, 36, -32]","[-0.058823529411764705, -0.1111111111111111, 0.2, -0.07142857142857142, 0.5, -0.05263157894736842, -0.25, 'ZeroDivisionError', -0.058823529411764705, -0.041666666666666664, -0.04, 0.05555555555555555, -0.0625]","[2, -17, -9, 5, -14, 2, -19, -4, 0, -17, -24, -25, 18, -16]","[-17, -9, 5, -14, 2, -4, 0, -17, -24, -25, 18, -16]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
22,"[11, -23, 0, 8, -25, -6, 1, 5, -4, -15, 3, 6, -22]","[-22, 6, -4, 1, -25, 3, 5, 11, 8, -6, -15, 0, -23]","[13, -21, 2, 10, -23, -4, 3, 7, -2, -13, 5, 8, -20]","[22, -46, 0, 16, -50, -12, 2, 10, -8, -30, 6, 12, -44]","[0.09090909090909091, -0.043478260869565216, 'ZeroDivisionError', 0.125, -0.04, -0.16666666666666666, 1.0, 0.2, -0.25, -0.06666666666666667, 0.3333333333333333, 0.16666666666666666, -0.045454545454545456]","[11, -23, 0, 8, -25, -6, 2, 1, 5, -4, -15, 3, 6, -22]","[11, -23, 0, 8, -25, -6, 1, 5, -4, -15, 3, 6]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
23,"[-22, 27, -23, -22, 16, 10, 18, 23, 5, 19, 1, 16, -5]","[10, -22, 5, 19, 27, 18, 16, 23, -22, 16, -5, -23, 1]","[-20, 29, -21, -20, 18, 12, 20, 25, 7, 21, 3, 18, -3]","[-44, 54, -46, -44, 32, 20, 36, 46, 10, 38, 2, 32, -10]","[-0.045454545454545456, 0.037037037037037035, -0.043478260869565216, -0.045454545454545456, 0.0625, 0.1, 0.05555555555555555, 0.043478260869565216, 0.2, 0.05263157894736842, 1.0, 0.0625, -0.2]","[-22, 27, -23, -22, 16, 2, 10, 18, 23, 5, 19, 1, 16, -5]","[-22, 27, -23, -22, 16, 10, 18, 5, 19, 1, 16, -5]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
24,"[2, -2, 29, 18, 29, 6, 22, 4, 19, 1, 31]","[19, 29, 29, 2, 1, 18, 6, 22, 4, -2, 31]","[4, 0, 31, 20, 31, 8, 24, 6, 21, 3, 33]","[4, -4, 58, 36, 58, 12, 44, 8, 38, 2, 62]","[0.5, -0.5, 0.034482758620689655, 0.05555555555555555, 0.034482758620689655, 0.16666666666666666, 0.045454545454545456, 0.25, 0.05263157894736842, 1.0, 0.03225806451612903]","[2, -2, 29, 2, 18, 29, 6, 22, 4, 19, 1, 31]","[2, -2, 29, 18, 29, 6, 22, 4, 19, 1]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
25,"[-17, -11, 23, 16, 9, 16, 12]","[23, 16, 12, 16, -11, -17, 9]","[-15, -9, 25, 18, 11, 18, 14]","[-34, -22, 46, 32, 18, 32, 24]","[-0.058823529411764705, -0.09090909090909091, 0.043478260869565216, 0.0625, 0.1111111111111111, 0.0625, 0.08333333333333333]","[-17, -11, 23, 2, 16, 9, 16, 12]","[-17, -11, 16, 9, 16, 12]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
26,"[14, 4, 13, -15, 12, 0, -8]","[0, 12, -8, 4, 14, -15, 13]","[16, 6, 15, -13, 14, 2, -6]","[28, 8, 26, -30, 24, 0, -16]","[0.07142857142857142, 0.25, 0.07692307692307693, -0.06666666666666667, 0.08333333333333333, 'ZeroDivisionError', -0.125]","[14, 4, 13, -15, 2, 12, 0, -8]","[14, 13, -15, 12, 0, -8]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
27,"[-17, 10, -28, -7, -9, 11, -23, -1, -4, -15, 21]","[10, -4, -1, 21, -17, -7, -9, -28, 11, -15, -23]","[-15, 12, -26, -5, -7, 13, -21, 1, -2, -13, 23]","[-34, 20, -56, -14, -18, 22, -46, -2, -8, -30, 42]","[-0.058823529411764705, 0.1, -0.03571428571428571, -0.14285714285714285, -0.1111111111111111, 0.09090909090909091, -0.043478260869565216, -1.0, -0.25, -0.06666666666666667, 0.047619047619047616]","[-17, 10, -28, -7, -9, 11, 2, -23, -1, -4, -15, 21]","[10, -28, -7, -9, 11, -23, -1, -4, -15, 21]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
28,"[-9, -25]","[-25, -9]","[-7, -23]","[-18, -50]","[-0.1111111111111111, -0.04]","[2, -9, -25]",[-25],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
29,"[-15, 0, 10, 0, -14, 13]","[0, -14, -15, 10, 0, 13]","[-13, 2, 12, 2, -12, 15]","[-30, 0, 20, 0, -28, 26]","[-0.06666666666666667, 'ZeroDivisionError', 0.1, 'ZeroDivisionError', -0.07142857142857142, 0.07692307692307693]","[-15, 0, 10, 0, 2, -14, 13]","[-15, 0, 10, 0, -14]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
30,"[25, 26, 7, 14, 23]","[14, 7, 25, 23, 26]","[27, 28, 9, 16, 25]","[50, 52, 14, 28, 46]","[0.04, 0.038461538461538464, 0.14285714285714285, 0.07142857142857142, 0.043478260869565216]","[25, 26, 2, 7, 14, 23]","[25, 26, 7, 23]",14.870971409083158,14.870971409083158,17.460390780174606,29.741942818166315,0.05263157894736842,7.175097987681549,15.105914618743459,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
31,"[4, -22, 2, -12, 3, -12, -13, -19, 15, -17]","[-22, 15, -12, 2, -17, -13, 4, -19, 3, -12]","[6, -20, 4, -10, 5, -10, -11, -17, 17, -15]","[8, -44, 4, -24, 6, -24, -26, -38, 30, -34]","[0.25, -0.045454545454545456, 0.5, -0.08333333333333333, 0.3333333333333333, -0.08333333333333333, -0.07692307692307693, -0.05263157894736842, 0.06666666666666667, -0.058823529411764705]","[2, 4, -22, 2, -12, 3, -12, -13, -19, 15, -17]","[4, 2, -12, 3, -12, -13, -19, 15, -17]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
32,"[12, -17, -3, -20]","[-3, -17, 12, -20]","[14, -15, -1, -18]","[24, -34, -6, -40]","[0.08333333333333333, -0.058823529411764705, -0.3333333333333333, -0.05]","[12, -17, -3, -20, 2]","[-17, -3, -20]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
33,"[14, 24, -5, -21, 26, 22, -3, -15]","[-15, 24, -3, 22, -21, 14, -5, 26]","[16, 26, -3, -19, 28, 24, -1, -13]","[28, 48, -10, -42, 52, 44, -6, -30]","[0.07142857142857142, 0.041666666666666664, -0.2, -0.047619047619047616, 0.038461538461538464, 0.045454545454545456, -0.3333333333333333, -0.06666666666666667]","[14, 2, 24, -5, -21, 26, 22, -3, -15]","[14, 24, -5, -21, 26, -3, -15]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
34,"[11, 19, 22, -2, -3, -13, 3, 24, -3, -1, 7]","[19, -3, -1, 11, -13, -2, -3, 7, 24, 22, 3]","[13, 21, 24, 0, -1, -11, 5, 26, -1, 1, 9]","[22, 38, 44, -4, -6, -26, 6, 48, -6, -2, 14]","[0.09090909090909091, 0.05263157894736842, 0.045454545454545456, -0.5, -0.3333333333333333, -0.07692307692307693, 0.3333333333333333, 0.041666666666666664, -0.3333333333333333, -1.0, 0.14285714285714285]","[2, 11, 19, 22, -2, -3, -13, 3, 24, -3, -1, 7]","[11, 19, 22, -2, -3, -13, 3, 24, -3, -1]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
35,"[6, -13]","[-13, 6]","[8, -11]","[12, -26]","[0.16666666666666666, -0.07692307692307693]","[6, -13, 2]",[6],error,error,error,error,error,error,6.0,error,error,error,error,error,error,error,error,error,error
36,"[-30, 11, -8, 0, -30, 11]","[0, -8, 11, -30, -30, 11]","[-28, 13, -6, 2, -28, 13]","[-60, 22, -16, 0, -60, 22]","[-0.03333333333333333, 0.09090909090909091, -0.125, 'ZeroDivisionError', -0.03333333333333333, 0.09090909090909091]","[-30, 11, -8, 0, -30, 2, 11]","[-30, 11, 0, -30, 11]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
37,"[15, 9, 9, -17, 6, 19, 4, -9, 21, 12, 11, 19, 20, 12]","[12, 4, 19, 6, 12, -17, 9, 20, 15, -9, 9, 21, 19, 11]","[17, 11, 11, -15, 8, 21, 6, -7, 23, 14, 13, 21, 22, 14]","[30, 18, 18, -34, 12, 38, 8, -18, 42, 24, 22, 38, 40, 24]","[0.06666666666666667, 0.1111111111111111, 0.1111111111111111, -0.058823529411764705, 0.16666666666666666, 0.05263157894736842, 0.25, -0.1111111111111111, 0.047619047619047616, 0.08333333333333333, 0.09090909090909091, 0.05263157894736842, 0.05, 0.08333333333333333]","[15, 9, 9, -17, 6, 19, 4, -9, 21, 12, 11, 19, 20, 2, 12]","[15, 9, 9, -17, 6, 19, 4, -9, 21, 12, 19, 20, 12]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
38,"[-32, -23, 19, 22, 15, -5, -19]","[-23, 22, -5, -19, 19, 15, -32]","[-30, -21, 21, 24, 17, -3, -17]","[-64, -46, 38, 44, 30, -10, -38]","[-0.03125, -0.043478260869565216, 0.05263157894736842, 0.045454545454545456, 0.06666666666666667, -0.2, -0.05263157894736842]","[-32, 2, -23, 19, 22, 15, -5, -19]","[-32, 19, 22, 15, -5, -19]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
39,"[-14, -16, 13, -18, -10]","[-18, -16, -10, 13, -14]","[-12, -14, 15, -16, -8]","[-28, -32, 26, -36, -20]","[-0.07142857142857142, -0.0625, 0.07692307692307693, -0.05555555555555555, -0.1]","[2, -14, -16, 13, -18, -10]","[-14, -16, 13, -10]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
40,"[9, -4, -3, 20, -15, -15, 27]","[-15, 9, 20, -15, -3, -4, 27]","[11, -2, -1, 22, -13, -13, 29]","[18, -8, -6, 40, -30, -30, 54]","[0.1111111111111111, -0.25, -0.3333333333333333, 0.05, -0.06666666666666667, -0.06666666666666667, 0.037037037037037035]","[9, 2, -4, -3, 20, -15, -15, 27]","[-4, -3, 20, -15, -15, 27]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
41,"[-16, 24, -1, -8, 16, -1]","[-1, -8, 24, 16, -16, -1]","[-14, 26, 1, -6, 18, 1]","[-32, 48, -2, -16, 32, -2]","[-0.0625, 0.041666666666666664, -1.0, -0.125, 0.0625, -1.0]","[-16, 24, -1, 2, -8, 16, -1]","[-16, 24, -1, -8, -1]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
42,"[-1, 13, 22, -9, 27, 0]","[22, 0, 27, 13, -1, -9]","[1, 15, 24, -7, 29, 2]","[-2, 26, 44, -18, 54, 0]","[-1.0, 0.07692307692307693, 0.045454545454545456, -0.1111111111111111, 0.037037037037037035, 'ZeroDivisionError']","[-1, 13, 22, -9, 27, 2, 0]","[-1, 13, 22, 27, 0]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
43,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
44,"[1, 26, 22, -10, 20, 4]","[26, 1, 20, 22, -10, 4]","[3, 28, 24, -8, 22, 6]","[2, 52, 44, -20, 40, 8]","[1.0, 0.038461538461538464, 0.045454545454545456, -0.1, 0.05, 0.25]","[1, 2, 26, 22, -10, 20, 4]","[1, 26, -10, 20, 4]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
45,[5],[5],[7],[10],[0.2],"[2, 5]",[],5.0,5.0,7.0,10.0,0.2,2.857142857142857,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
46,"[-12, 23, 0, -16, 2, -6, -5]","[0, -6, 2, -5, -12, -16, 23]","[-10, 25, 2, -14, 4, -4, -3]","[-24, 46, 0, -32, 4, -12, -10]","[-0.08333333333333333, 0.043478260869565216, 'ZeroDivisionError', -0.0625, 0.5, -0.16666666666666666, -0.2]","[-12, 2, 23, 0, -16, 2, -6, -5]","[-12, 23, 0, -16, 2, -6]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
47,"[11, 8, 10, 7, -17, 25, 5, 21, 25, 6, 19, -1]","[7, 6, 21, -17, 5, 11, 10, 25, 8, 25, -1, 19]","[13, 10, 12, 9, -15, 27, 7, 23, 27, 8, 21, 1]","[22, 16, 20, 14, -34, 50, 10, 42, 50, 12, 38, -2]","[0.09090909090909091, 0.125, 0.1, 0.14285714285714285, -0.058823529411764705, 0.04, 0.2, 0.047619047619047616, 0.04, 0.16666666666666666, 0.05263157894736842, -1.0]","[2, 11, 8, 10, 7, -17, 25, 5, 21, 25, 6, 19, -1]","[11, 8, 10, 7, -17, 25, 21, 25, 6, 19, -1]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
48,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
49,"[7, 3, -7, -10, -10, 20, 14, -5, -10, 0, 16, 1, 22]","[-10, 3, 20, -10, -5, 1, 0, -7, 22, -10, 14, 7, 16]","[9, 5, -5, -8, -8, 22, 16, -3, -8, 2, 18, 3, 24]","[14, 6, -14, -20, -20, 40, 28, -10, -20, 0, 32, 2, 44]","[0.14285714285714285, 0.3333333333333333, -0.14285714285714285, -0.1, -0.1, 0.05, 0.07142857142857142, -0.2, -0.1, 'ZeroDivisionError', 0.0625, 1.0, 0.045454545454545456]","[7, 3, -7, -10, -10, 20, 14, -5, 2, -10, 0, 16, 1, 22]","[7, 3, -7, -10, -10, 20, 14, -5, -10, 0, 16, 1]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
50,"[20, -17, 6]","[-17, 6, 20]","[22, -15, 8]","[40, -34, 12]","[0.05, -0.058823529411764705, 0.16666666666666666]","[20, -17, 2, 6]","[20, -17]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
51,"[-19, -17, -16, 24, 14, -21, 13, -26, -26, 21, -17]","[-26, 13, -17, 21, -19, -26, 24, 14, -21, -17, -16]","[-17, -15, -14, 26, 16, -19, 15, -24, -24, 23, -15]","[-38, -34, -32, 48, 28, -42, 26, -52, -52, 42, -34]","[-0.05263157894736842, -0.058823529411764705, -0.0625, 0.041666666666666664, 0.07142857142857142, -0.047619047619047616, 0.07692307692307693, -0.038461538461538464, -0.038461538461538464, 0.047619047619047616, -0.058823529411764705]","[-19, -17, -16, 24, 14, -21, 13, -26, 2, -26, 21, -17]","[-19, -17, -16, 24, 14, -21, 13, -26, -26, -17]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
52,"[-20, -14, 6, -14, 0, -20, 6, 11, 10]","[6, -14, -20, 6, 10, -20, 11, -14, 0]","[-18, -12, 8, -12, 2, -18, 8, 13, 12]","[-40, -28, 12, -28, 0, -40, 12, 22, 20]","[-0.05, -0.07142857142857142, 0.16666666666666666, -0.07142857142857142, 'ZeroDivisionError', -0.05, 0.16666666666666666, 0.09090909090909091, 0.1]","[-20, -14, 2, 6, -14, 0, -20, 6, 11, 10]","[-20, -14, 6, -14, 0, -20, 6, 11]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
53,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
54,"[-30, -19, 2, 25, 8, -8, -1, 30, -8, 20, 25, -18]","[25, 20, -18, -19, 25, -30, -8, 2, -1, -8, 8, 30]","[-28, -17, 4, 27, 10, -6, 1, 32, -6, 22, 27, -16]","[-60, -38, 4, 50, 16, -16, -2, 60, -16, 40, 50, -36]","[-0.03333333333333333, -0.05263157894736842, 0.5, 0.04, 0.125, -0.125, -1.0, 0.03333333333333333, -0.125, 0.05, 0.04, -0.05555555555555555]","[-30, -19, 2, 25, 8, -8, 2, -1, 30, -8, 20, 25, -18]","[-30, -19, 2, 25, 8, -8, -1, 30, -8, 20, 25]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
55,"[23, -24, -9, 6, 8, 21, 12]","[8, 6, -24, 23, -9, 21, 12]","[25, -22, -7, 8, 10, 23, 14]","[46, -48, -18, 12, 16, 42, 24]","[0.043478260869565216, -0.041666666666666664, -0.1111111111111111, 0.16666666666666666, 0.125, 0.047619047619047616, 0.08333333333333333]","[23, -24, -9, 6, 2, 8, 21, 12]","[23, -24, -9, 6, 21, 12]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
56,"[0, 17, 7, -25, 5, -18, -9, -19, -18, 1]","[5, -25, 1, -18, 17, -19, 7, -9, -18, 0]","[2, 19, 9, -23, 7, -16, -7, -17, -16, 3]","[0, 34, 14, -50, 10, -36, -18, -38, -36, 2]","['ZeroDivisionError', 0.058823529411764705, 0.14285714285714285, -0.04, 0.2, -0.05555555555555555, -0.1111111111111111, -0.05263157894736842, -0.05555555555555555, 1.0]","[0, 17, 7, -25, 5, -18, -9, 2, -19, -18, 1]","[0, 17, 7, -25, 5, -18, -9, -18, 1]",error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
